?in,引,colloquial,,,
?in,远,literary,,,
?in,员,colloquial,,,
?in,焉,literary,,,
?in,延,literary,,,
?in,筵,colloquial,,,
?in,然,colloquial,,,
?in,完,colloquial,,,
?in,丸,colloquial,,,
?in,铅,colloquial,,,
?in,缘,colloquial,,,
?in,沿,colloquial,,,
?in,圆,colloquial,,,
?in,园,colloquial,,,
?in,辕,colloquial,,,
hín,牵,literary,,,
hín,谊,literary,,,
hin,宪,literary,,,
hin,现,literary,,,
hin,劝,literary,,,
hǐn,遣,same,,,
hǐn,显,literary,,,
hîn,玄,same,,,
hîn,贤,literary,,,
hîn,弦,literary,,,
pen,边,colloquial,,,
pěn,版,colloquial,,,
men,蛮,colloquial,,,
mên,万,colloquial,,,
mên,慢,colloquial,,,
ten,陈,colloquial,,,
těn,典,colloquial,,,
then,虫,colloquial,,,
nén,□,colloquial,(试比较福方“乳”),,
len,怜,colloquial,,,
cěn,剪,colloquial,,,
chén,千,colloquial,,,
chen,田,colloquial,,,
sén,先,colloquial,,,
sen,前,colloquial,,,
sěn,□,colloquial,“瘦?” (试比较福方“瘆”),,
kén,间,colloquial,,,
kén,肩,colloquial,,,
ken,□,colloquial,(高) (试比较福方 “高”),,
kèn,间,colloquial,,,
kěn,拣,colloquial,,,
kên,县,colloquial,,,
khén,牵,colloquial,,,
qen,顽,colloquial,,,
qěn,眼,colloquial,,,
qên,雁,colloquial,,,
?en,闲,colloquial,,,
hen,还,colloquial,,,
pún,般,literary,,,
pún,搬,literary,,,
pun,半,literary,,,
pun,绊,literary,,,
pùn,粪,colloquial,,,
pǔn,本,literary,,,
pûn,盘,literary,,,
phún,潘,colloquial,,,
phun,判,literary,,,
phun,胖,literary,,,
phǔn,伴,literary,,,
phûn,盆,literary,,,
mun,闷,same,,,
mùn,问,colloquial,,,
mǔn,满,literary,,,
mûn,瞒,literary,,,
mûn,门,literary,,,
mûn,们,literary,,,
fún,纷,colloquial,,,
fún,宽,literary,,,
