獍,244,"左栏第5条
",jìng,三级,14画,古书上说的一种像虎豹的兽，生下来就吃生它的母兽。
镜（鏡）,244,"左栏第6条
",jìng,一级,16画,❶（–子）用来反映形象的器具，古代用铜磨制，现代用玻璃制成。❷利用光学原理特制的各种器具：显微～|望远～|眼～|凸透～|三棱～。
婧,244,"左栏第7条
",jìng,二级,11画,女子有才能。
靓（靚）,244,"右栏第1
条
",jìng,二级,12画,妆饰，打扮。另见liàng。
靖,244,"右栏第2
条
",jìng,一级,13画,❶安静，平安。❷旧指平定，使秩序安定。参看“绥①”。
敬,244,"右栏第3
条
",jìng,一级,12画,❶尊重，有礼貌地对待（连：尊–）：～客|～之以礼|～赠|～献。❷恭敬：～请指教|毕恭毕～。❸有礼貌地送上去：～酒|～茶。
坰,244,"右栏第4
条
",jiōng,二级,9画,离城市很远的郊野。
𬳶（駉）,244,"右栏第5
条
",jiōng,三级,8画,❶马肥壮（叠）：～～牡马。❷骏马。
扃,244,"右栏第6
条
",jiōng,二级,9画,从外面关门的闩（shuān）、钩等。转：1.门。2.上闩，关门。
冏,244,"右栏第7
条
",jiǒng,三级,7画,❶光。❷明亮。
迥（*逈）,244,"右栏第8
条
",jiǒng,二级,8画,远：～异（相差很远）。［迥然］显然，清清楚楚地：～不同。
泂,244,"右栏第9
条
",jiǒng,三级,8画,远。
䌹（絅、**褧）,244,"右栏第10
条
",jiǒng,三级,8画,古代称罩在外面的单衣。
炯（*烱）,245,"左栏第1条
",jiǒng,二级,9画,光明，明亮（叠）：目光～～。
炅,245,"左栏第2条
",jiǒng,二级,8画,火光。另见guì。
煚,245,"左栏第3条
",jiǒng,无,12画,❶火。❷日光。
颎（熲）,245,"左栏第4条
",jiǒng,二级,12画,颎（熲）
窘,245,"左栏第5条
",jiǒng,一级,12画,❶穷困：～迫|生活很～。❷为难，难堪：～相|他一时答不上来，显得很～。❸使为难：大家一再追问，～得他满脸通红。
纠（糾、*糺）,245,"左栏第6条
",jiū,一级,5画,❶缠绕（连：–缠）。［纠纷］牵连不清的争执。❷矫正：～正|～偏。［纠察］在群众活动中维持秩序。❸集合（多含贬义）：～合|～集|～结。
赳,245,"左栏第7条
",jiū,二级,9画,［赳赳］健壮威武的样子：雄～|～武夫。
鸠（鳩）,245,"左栏第8条
",jiū,二级,7画,❶外形像鸽子的一类鸟，常见的有斑鸠、山鸠等。❷聚集（多含贬义）：～聚。
究,245,"左栏第9条
",jiū（旧读jiù）,一级,7画,推求，追查：～办|追～|推～|必须深～。［究竟］1.副词，到底，表示追问：～是怎么回事？2.结果：大家都想知道个～。［终究］副词，到底：问题～会弄清楚的。
阄（鬮）,245,"右栏第1
条
",jiū,二级,10画,（–儿）抓阄儿时用的纸团等。［抓阄儿］为了赌胜负或决定事情而各自抓取做好记号的纸团等。
揪（*揫）,245,"右栏第2
条
",jiū,一级,12画,用手抓住或拉住：赶快～住他|～断了绳子|～下一块面。
啾,245,"右栏第3
条
",jiū,二级,12画,［啾啾］拟声词，多形容动物细小的叫声。
鬏,245,"右栏第4
条
",jiū,二级,19画,（–儿）头发盘成的结：头上盘了个～儿。
九,245,"右栏第5
条
",jiǔ,一级,2画,❶八加一后所得的数目。［数九］（shǔ–）从冬至日起始的八十一天，每九天为一个单位，从“一九”数到“九九”：～寒天。❷表示多次或多数：～死一生|～霄。
氿,245,"右栏第6
条
",jiǔ,三级,5画,湖名，在江苏省宜兴，分东氿、西氿。另见guǐ。
久,245,"右栏第7
条
",jiǔ,一级,3画,❶时间长，跟“暂”相对（连：长–）：年深日～|很～没有见面了。❷时间的长短：你来了多～了？|离别两年之～。
玖,246,"左栏第1条
",jiǔ,一级,7画,❶一种像玉的浅黑色石头。❷“九”字的大写。
灸,246,"左栏第2条
",jiǔ,一级,7画,烧，多指用艾叶等烧灼或熏烤身体某一部分的治疗方法：针～|艾～。
韭（*韮）,246,"左栏第3条
",jiǔ,一级,9画,韭菜，草本植物，叶细长而扁，花白色。叶和花嫩时可用作蔬菜。
酒,246,"左栏第4条
",jiǔ,一级,10画,用高粱、米、麦或葡萄等发酵制成的含乙醇的饮料，有刺激性，多喝对身体有害。［酒驾］酒后驾驶：珍爱生命，严禁～。
旧（舊）,246,"左栏第5条
",jiù,一级,5画,❶跟“新”相对。1.过去的，过时的：～俗|～脑筋|～社会。2.因经过长时间而变了样子：衣服～了。❷指老交情，有老交情的人：有～|故～。
臼,246,"左栏第6条
",jiù,一级,6画,❶舂米的器具，一般用石头制成，样子像盆。❷像臼的：～齿。
桕,246,"左栏第7条
",jiù,二级,10画,乌桕树，落叶乔木，叶秋天变红，花黄色。种子外面包着的一层白色脂肪叫桕脂，可制蜡烛和肥皂。种子可榨油。
舅,246,"左栏第8条
",jiù,一级,13画,❶母亲的弟兄（叠）。❷（–子）妻子的弟兄：妻～|小～子。❸古代称丈夫的父亲：～姑（公婆）。
咎,246,"右栏第1
条
",jiù,二级,8画,❶过失，罪：～由自取。❷怪罪，处分：既往不～。❸凶：休～（吉凶）。
疚,246,"右栏第2
条
",jiù,一级,8画,长期生病。转：对自己的过失感到不安、痛苦：负～|内～。
柩,246,"右栏第3
条
",jiù,二级,9画,装着尸体的棺材：灵～。
救（*捄）,246,"右栏第4
条
",jiù,一级,11画,帮助，使脱离困难或危险：～济|～援|～命|～火（帮助灭火）|～生圈|求～。［救星］指帮助人脱离困境的集体或个人。
厩（*廐、*廄）,246,"右栏第5
条
",jiù,二级,11画,马棚，泛指牲口棚：～肥。
就,246,"右栏第6
条
",jiù,一级,12画,❶凑近，靠近：～着灯光看书|避重～轻。❷从事，开始进入：～学|～业。❸依照现有情况，趁着：～近上学|～地取材。❹随同着吃或喝下去：小米粥～咸菜|花生米～酒。❺完成：造～人才。❻副词。1.加强肯定语气：这么一来～好办了。2.在选择句中跟否定词相应，表示肯定语气：不是你去，～是我去。❼副词，立刻，不用经过很多时间：他一来，我～走|他～要参军了。❽连词，就是，即使，表示假定：天～再冷我们也不怕|你～送来，我也不要。❾副词，单，只，偏偏：他～爱看书|怎么～我不能去？
僦,247,"左栏第1条
",jiù,三级,14画,租赁：～屋。
㠇,247,"左栏第2条
",jiù,三级,15画,用于地名：～峪（在陕西省周至）。
鹫（鷲）,247,"左栏第3条
",jiù,二级,17画,鸟名，身体大，有的颈部无毛。性凶猛，吃动物尸体，也捕食小动物。种类较多，如秃鹫、兀鹫。
车（車）,247,"左栏第4条
",jū,一级,4画,象棋棋子的一种。另见chē。
且,247,"左栏第5条
",jū,一级,5画,❶文言助词，相当于“啊”：狂童之狂也～。❷用于人名。另见qiě。
苴,247,"左栏第6条
",jū,二级,8画,大麻的雌株，开花后能结果实。
岨,247,"左栏第7条
",jū,三级,8画,带土的石山。
狙,247,"左栏第8条
",jū,二级,8画,古书里指一种猴子。［狙击］乘人不备，突然出击。
砠,247,"左栏第9条
",jū,三级,10画,带土的石山。
疽,247,"左栏第10条
",jū,二级,10画,中医指一种毒疮，局部肿胀坚硬，皮肤颜色不变：痈～。
趄,247,"右栏第1
条",jū,二级,12画,见“趑”字条“趑趄”（zī–）。另见qiè。
雎,247,"右栏第2
条",jū,二级,13画,雎鸠，古书上说的一种鸟，又叫王雎。
拘,247,"右栏第3
条",jū,一级,8画,❶逮捕或扣押（连：–捕、–押）：～票|～留|～禁。❷限，限制：～管|不～多少。❸拘束，不变通：～谨|～泥（nì）成法。
泃,247,"右栏第4
条",jū,三级,8画,泃河，水名，发源于河北省东北部，流经北京市东部和天津市北部。
驹（駒）,247,"右栏第5
条",jū,一级,8画,❶少壮的马：千里～。❷（–子）小马：马～子。又指小驴、骡等：驴～子。
𬶋（鮈）,247,"右栏第6
条",jū,三级,13画,鱼名，身体小，侧扁或近圆筒形，有一对须，背鳍一般没有硬刺，生活在温带淡水中。
居,247,"右栏第7
条",jū,一级,8画,❶住：分～|久～乡间。❷住处：新～|故～。❸站在，处于：～中|～高临下|～间（jiān）调停（在双方中间调解）。❹当，任：以前辈自～。❺安放：是何～心？❻积蓄，储存：奇货可～|囤积～奇。❼停留：岁月不～|变动不～。［居然］副词，竟，出乎意料地：没想到他会来，他～来了。
据,248,"左栏第1条
",jū,一级,11画,见“拮”字条“拮据”（jié–）。另见jù。
崌,248,"左栏第2条
",jū,三级,11画,见“”字条“
琚,248,"左栏第3条
",jū,二级,12画,古人佩带的一种玉。
椐,248,"左栏第4条
",jū,二级,12画,古书上说的一种树，枝节肿大，可以做拐杖。
腒,248,"左栏第5条
",jū,三级,12画,干腌的鸟类肉。
锯（鋸）,248,"左栏第6条
",jū,一级,13画,同“锔”。另见jù。
俱,248,"左栏第7条
",jū,一级,10画,姓。另见jù。
掬,248,"左栏第8条
",jū,二级,11画,用两手捧：以手～水|笑容可～（形容笑得明显）。
鞠,248,"左栏第9条
",jū,一级,17画,❶养育，抚养。❷古代的一种皮球：蹴（cù）～（踢球）。［鞠躬］弯腰表示恭敬谨慎。现指弯身行礼。
娵,248,"左栏第10条
",jū,三级,11画,❶［娵隅］（–yú）古代南方少数民族称鱼为娵隅。❷姓。
锔（鋦）,248,"左栏第11条
",jū,二级,12画,用锔子（一种两脚钉）连合破裂的器物：～盆|～缸|～锅|～碗。另见jú。
鞫,248,"右栏第1
条
",jū,二级,18画,❶审问：～讯|～审。❷穷困。
局（⑧*侷、⑦⑧*跼）,248,"右栏第2
条
",jú,一级,7画,❶部分：～部。❷机关及团体组织分工办事的单位：教育～|公安～。❸某些商店或办理某些业务的机构的名称：书～|邮～。❹棋盘。❺着棋的形势。喻：事情的形势、情况：结～|大～|时～|～面|搅～。❻量词，下棋或其他比赛一次叫一局。❼弯曲。❽拘束，拘谨。［局促］1.狭小。2.拘谨不自然：他在生人面前有些
焗,248,"右栏第3
条
",jú,二级,11画,〈方〉烹饪方法，利用蒸汽使密封容器中的食物变熟：盐～鸡。［焗油］一种染发、养发、护发方法。在头发上抹染发或护发用品后，用特制机具放出蒸汽加热，使油质渗入头发，待冷却后用清水冲洗干净。
锔（鋦）,248,"右栏第4
条
",jú,二级,12画,人造的放射性金属元素，符号Cm，原子序数96。另见jū。
桔,248,"右栏第5
条
",jú,一级,10画,“橘”俗作“桔”。另见jié。
菊,249,"左栏第1条
",jú,一级,11画,菊花，草本植物，秋天开花，颜色、形状各异，供观赏。种类很多，有的花可入药。
湨,249,"左栏第2条
",jú,无,12画,湨河，水名，在河南省济源。
䴗（鶪）,249,"左栏第3条
",jú,三级,14画,古书上说的一种鸟，即伯劳，嘴坚硬而锐利，捕食鱼、虫、小鸟等，是益鸟。
橘,249,"左栏第4条
",jú,一级,16画,橘树，常绿乔木，果实叫橘子，扁球形，味甜酸。果皮红黄色，可入药。
弆,249,"左栏第5条
",jǔ,三级,8画,收藏，保藏：藏～。
柜,249,"左栏第6条
",jǔ,一级,8画,柜柳，落叶乔木，即枫杨，羽状复叶，性耐湿、耐碱，可固沙。枝韧，可以编筐。另见guì。
矩（*榘）,249,"左栏第7条
",jǔ,一级,9画,❶画方形的工具：～尺（曲尺）|不以规～不能成方圆。❷法则，规则：循规蹈～。
咀,249,"左栏第8条
",jǔ,二级,8画,含在嘴里细细玩味：含英～华（比喻读书吸取精华）。［咀嚼］（–jué）嚼（jiáo）。喻：体味，反复体会。另见zuǐ。
沮,249,"左栏第9条
",jǔ,一级,8画,❶阻止。❷坏，败坏。［沮丧］（–sàng）失意，懊丧。另见jù。
龃（齟）,249,"右栏第1
条",jǔ,二级,13画,［龃龉］（–yǔ）牙齿上下对不上。喻：意见不合。
莒,249,"右栏第2
条",jǔ,二级,9画,❶周代诸侯国名，在今山东省莒县一带。❷姓。
筥,249,"右栏第3
条",jǔ,三级,9画,圆形的竹筐。
枸,249,"右栏第4
条",jǔ,二级,9画,［枸橼］（–yuán）常绿乔木，又叫香橼，花白色。果实有香气，味酸。另见gōu；gǒu。
蒟,249,"右栏第5
条",jǔ,二级,13画,植物名。1.蒟蒻（ruò），草本植物，又叫魔芋，地下茎扁球形，生吃有毒，可入药。2.蒟酱，藤本植物，又叫蒌叶，花绿色。果实有辣味，可制调味品。
举（舉、*擧）,249,"右栏第6
条",jǔ,一级,9画,❶向上抬，向上托：～手|高～红旗。引：1.动作行为：～止|一～一动。2.发起，兴起：～义|～事|～办。❷提出：～证|～例|～出一件事实来。❸推选，推荐：大家～他做代表。❹全：～国|～世。❺举人的简称：中（zhòng）～|武～。
榉（櫸）,249,"右栏第7
条",jǔ,二级,13画,❶榉树，落叶乔木，和榆相似。木材耐水，可造船。❷山毛榉，落叶乔木，花淡黄绿色，树皮像鳞片。木质很坚硬，可用来制枕木、家具等。
踽,250,"左栏第1条
",jǔ,二级,16画,［踽踽］形容独自走路孤零零的样子：～独行。
巨（①△*鉅）,250,"左栏第2条
",jù,一级,4画,❶大：～浪|～型飞机|～款。❷姓。“鉅”另见“钜”。
讵（詎）,250,"左栏第3条
",jù,二级,6画,文言副词，岂，怎：～料|～知。
拒,250,"左栏第4条
",jù,一级,7画,抵挡，抵抗（连：抗–）：～敌|～捕|～腐蚀，永不沾。引：不接受：～绝|～聘。
苣,250,"左栏第5条
",jù,二级,7画,见“莴”字条“莴苣”。另见qǔ。
岠,250,"左栏第6条
",jù,三级,7画,❶大山。❷东岠岛、西岠岛，岛名，都在浙江省舟山市。
炬,250,"左栏第7条
",jù,一级,8画,火把：火～。
钜（鉅）,250,"左栏第8条
",jù,三级,9画,❶用于地名：～桥镇（在河南省鹤壁）。❷姓。“鉅”另见“巨”。
秬,250,"左栏第9条
",jù,三级,9画,黑黍子。
距,250,"左栏第10条
",jù,一级,11画,❶距离，离开：相～数里|～今已数年。引：两者相离的长度：株～。❷雄鸡爪后面突出像脚趾的部分。❸古同“拒”。
句,250,"右栏第1
条
",jù,一级,5画,❶（–子）由词和词组组成的能表示一个完整意思的语言单位。❷量词，用于话语或诗文：两～话。另见gōu。
具,250,"右栏第2
条
",jù,一级,8画,❶器具，器物：工～|家～|文～|农～。❷量词，用于棺材、尸体等：一～尸体。❸备，备有：～备|略～规模。［具体］1.明确，不抽象，不笼统：这个规划定得很～。2.特定的：～的人|～的工作。
俱,250,"右栏第3
条
",jù,一级,10画,副词，全，都：父母～存|面面～到。另见jū。
惧（懼）,250,"右栏第4
条
",jù,一级,11画,害怕（连：恐–）：临危不～。
犋,250,"右栏第5
条
",jù,二级,12画,畜力单位名，能拉动一辆车、一张犁、一张耙等的一头或几头牲口叫一犋，多指两头。
飓（颶、*𩗗）,250,"右栏第6
条
",jù,二级,12画,飓风，发生在大西洋西部和西印度群岛一带热带海洋上的风暴，风力常达12级以上，同时有暴雨。
沮,250,"右栏第7
条
",jù,一级,8画,［沮洳］（–rù）低湿的地带。另见jǔ。
倨,250,"右栏第8
条
",jù,二级,10画,傲慢：前～后恭|～傲。
剧（劇）,251,"左栏第1条
",jù,一级,10画,❶厉害，猛烈：～痛|加～|～烈。❷戏剧，文艺的一种形式，作家把剧本编写出来，利用舞台由演员化装演出。
据（據、*㨿）,251,"左栏第2条
",jù,一级,11画,❶凭依，倚仗。❷介词，依据：～理力争|～我看问题不大。❸占（连：占–）：～守|～为己有。❹可以用作证明的事物，凭证（连：凭–、证–）：收～|字～|票～|真凭实～|无凭无～。另见jū。
锯（鋸）,251,"左栏第3条
",jù,一级,13画,❶用薄钢片制成的器具，有尖齿，可以拉（lá）开木料、石料等：拉～|手～|电～。❷用锯拉（lá）：～木头|～树。另见jū。
踞,251,"左栏第4条
",jù,二级,15画,❶蹲或坐：虎～龙盘（形容地势险要）|箕～（古人席地而坐，把两腿像八字形分开，是一种不拘礼节、傲慢不敬的坐姿）。❷占据：盘～。
聚,251,"左栏第5条
",jù,一级,14画,会合，集合（连：–集）：欢～|～少成多|大家～在一起谈话。
窭（窶）,251,"左栏第6条
",jù,三级,14画,贫穷。
屦,251,"左栏第7条
",jù,二级,15画,古代的一种鞋，用麻、葛等制成。
遽,251,"右栏第1
条
",jù,二级,16画,❶急，仓促：不敢～下断语。❷文言副词，遂，就。
澽,251,"右栏第2
条
",jù,三级,16画,澽水，水名，在陕西省。
醵,251,"右栏第3
条
",jù,三级,20画,❶凑钱喝酒。❷聚集，凑（钱）：～资。
捐,251,"右栏第4
条
",juān,一级,10画,❶捐助或献出：～钱|～棉衣|～献|募～。❷赋税的一种：房～|车～。❸舍弃（连：–弃）：为国～躯。
涓,251,"右栏第5
条
",juān,二级,10画,细小的流水。［涓滴］极少量的水。喻：极少量的钱或物：～归公。
娟,251,"右栏第6
条
",juān,一级,10画,秀丽，美好：～秀。
焆,251,"右栏第7
条
",juān,三级,11画,明亮。
鹃（鵑）,251,"右栏第8
条
",juān,一级,12画,见“杜”字条“杜鹃”。
圈,251,"右栏第9
条
",juān,一级,11画,关闭起来，用栅栏等围起来：把小鸡～起来。另见juàn；quān。
朘,251,"右栏第10
条
",juān,无,11画,缩，减。
镌（鎸、**鐫）,252,"左栏第1条
",juān,二级,15画,雕刻：～刻图章|～碑。
蠲,252,"左栏第2条
",juān,二级,23画,免除（连：–除、–免）。
卷（捲）,252,"左栏第3条
",juǎn,一级,8画,❶把东西弯转裹成圆筒形：～行李|～帘子。❷一种大的力量把东西撮起或裹住：风～着雨点劈面打来。❸（–儿）弯转裹成的筒形的东西：烟～儿|行李～儿|纸～儿。❹（–儿）量词，用于成卷儿的东西：一～胶布|两～纸。另见juàn。
锩（錈）,252,"左栏第4条
",juǎn,二级,13画,刀剑卷刃。
卷,252,"左栏第5条
",juàn,一级,8画,❶可以舒卷（juǎn）的书画：手～|长～。❷书籍的册本或篇章：第一～|上～|～二。❸（–子、–儿）考试写答案的纸：试～|交～|判～子。❹案卷，机关里分类汇存的档案、文件：～宗|查一查底～。另见juǎn。
倦（*勌）,252,"左栏第6条
",juàn,一级,10画,疲乏，懈怠（连：疲–）：诲人不～|厌～。
圈,252,"左栏第7条
",juàn,一级,11画,关闭起来，用栅栏等围起来：把小鸡～起来。另见juàn；quān。
桊,252,"右栏第1
条
",juàn,三级,10画,穿在牛鼻上的小铁环或小木棍儿：牛鼻～儿。
眷（①*睠）,252,"右栏第2
条
",juàn,一级,11画,❶顾念，爱恋：～顾|～恋。❷亲属：～属|家～|亲～。
隽（*雋）,252,"右栏第3
条
",juàn,二级,10画,肥肉。［隽永］（言论、文章）意味深长。另见jùn。
狷（*獧）,252,"右栏第4
条
",juàn,二级,10画,❶胸襟狭窄，急躁：～急。❷耿直。
绢（絹）,252,"右栏第5
条
",juàn,一级,10画,一种薄的丝织物。［手绢］手帕。
罥,252,"右栏第6
条
",juàn,无,12画,挂。
鄄,252,"右栏第7
条
",juàn,二级,11画,鄄城，地名，在山东省。
𪨗（屩、*蹻）,252,"右栏第8
条
",juē,无,12画,草鞋。“蹻”另见qiāo“跷”。
撅,252,"右栏第9
条
",juē,二级,15画,❶翘起：～着尾巴|小辫儿～着。❷折（zhé）：把竿子～断了。
噘,252,"右栏第10
条
",juē,二级,15画,翘起（嘴唇）：～嘴。
孓,253,"左栏第1条
",jué,二级,3画,［孑孓］（jié–）蚊子的幼虫。
决（*決）,253,"左栏第2条
",jué,一级,6画,❶原义为疏导水流，后转为堤岸被水冲开口子：～口。［决裂］（感情、关系、商谈等）破裂：彻底～。❷决定，拿定主意：～心|迟疑不～|～议（经过会议讨论决定的事项）。引：副词，一定，必定：他～不会放弃。❸决定最后胜负：～赛|～战。❹执行死刑：枪～。
诀（訣）,253,"左栏第3条
",jué,一级,6画,❶诀窍，高明的方法：秘～|妙～。❷用事物的主要内容编成的顺口的便于记忆的词句：口～|歌～。❸辞别，多指不再相见的分别（连：–别）：永～。
抉,253,"左栏第4条
",jué,二级,7画,剔出。［抉择］挑选，选择。
𫘝（駃）,253,"左栏第5条
",jué,三级,7画,［𫘝𫘨］（–tí）1.驴骡，由公马和母驴交配所生。2.古书上说的一种骏马。
玦,253,"左栏第6条
",jué,二级,8画,环形有缺口的佩玉。
砄,253,"左栏第7条
",jué,三级,9画,❶石头。❷用于地名：石～（在吉林省集安）。
𫛞（鴃）,253,"右栏第1
条
",jué,无,9画,古书上说的一种鸟，即伯劳，嘴坚硬而锐利，捕食鱼、虫、小鸟等，是益鸟。
觖,253,"右栏第2
条
",jué,三级,11画,不满。［觖望］因不满而怨恨。
角,253,"右栏第3
条
",jué,一级,7画,❶竞争，争胜：～斗|～逐|口～（吵嘴）。❷（–儿）演员，角色：主～|他演什么～儿？［角色］（*脚色）1.戏曲演员按所扮演人物的性别和性格等分的类型，又叫行当，如京剧的“生、旦、净、丑”。2.戏剧或电影里演员所扮演的剧中人物。❸古代五音“宫、商、角、徵（zhǐ）、羽”之一。❹古代形状像爵的酒器。❺姓。另见jiǎo。
桷,253,"右栏第4
条
",jué,二级,11画,方形的椽（chuán）子。
珏,253,"右栏第5
条
",jué,二级,9画,合在一起的两块玉。
觉（覺）,253,"右栏第6
条
",jué,一级,9画,❶（人或动物的器官）对刺激的感受和辨别：视～|听～|～得|不知不～。❷睡醒，醒悟：如梦初～|～醒|～悟。另见jiào。
绝（絶）,253,"右栏第7
条
",jué,一级,9画,❶断：～望|络绎不～。［绝句］我国旧体诗的一种，每首四句，每句五字或七字，有一定的平仄和押韵的限制。❷尽，穷尽：气～|法子都想～了。［绝境］没有希望、没有出路的情况。❸极，极端的：～妙|～密。引：独一无二的，无人能及的：～技|这幅画真叫～了。［绝顶］1.山的最高峰：泰山～。2.副词，极端，非常：～聪明。❹副词，一定，无论如何：～不允许这样的事再次发生。［绝对］1.副词，一定，肯定：～可以取胜|～能够办到。2.无条件，无限制，不依存于任何事物的，跟“相对”相对：物质世界的存在是～的。
倔,254,"左栏第1条
",juè,一级,10画,义同“倔”（juè），只用于“倔强”。［倔强］（–jiàng）（性情）刚强不屈，固执：性格～。另见juè。
掘,254,"左栏第2条
",jué,一级,11画,挖，刨：～地|临渴～井。
崛,254,"左栏第3条
",jué,一级,11画,高起，突起：～起。
脚（*腳）,254,"左栏第4条
",jué,一级,11画,（–儿）旧同“角②”。另见jiǎo。
厥,254,"左栏第5条
",jué,二级,12画,❶气闭，昏倒：晕～|痰～。❷文言代词，其，他的，那个的：～父|～后|大放～词。
劂,254,"右栏第1
条",jué,三级,14画,见“剞”字条“剞劂”（jī–）。
蕨,254,"右栏第2
条",jué,二级,15画,草本植物，野生，用孢子繁殖。嫩叶叫蕨菜，可以吃，地下茎可制淀粉。
獗,254,"右栏第3
条",jué,二级,15画,见“猖”字条“猖獗”（chāng–）。
㵐,254,"右栏第4
条",jué,三级,15画,㵐水，水名，在湖北省随州，涢（yún）水支流。
橛（*橜）,254,"右栏第5
条",jué,二级,16画,（–子、–儿）小木桩。
镢（鐝）,254,"右栏第6
条",jué,二级,17画,（–头）刨地用的农具。
蹶（**蹷）,254,"右栏第7
条",jué,二级,19画,跌倒。喻：挫折，失败：一～不振。另见juě。
傕,254,"右栏第8
条",jué,三级,12画,用于人名。李傕，东汉末人。
谲（譎）,254,"右栏第9
条",jué,二级,14画,欺诈，玩弄手段：诡～。
鐍,254,"右栏第10
条",jué,三级,17画,箱子上安锁的环状物。
噱,254,"右栏第11
条",jué,二级,16画,大笑。另见xué。
爵,254,"右栏第12
条",jué,一级,17画,❶古代的酒器。❷爵位，君主国家贵族封号的等级：侯～|封～。
嚼,255,"左栏第1条
",jué,一级,20画,义同“嚼”（jiáo），用于某些书面语词：咀（jǔ）～。另见jiáo；jiào。
爝,255,"左栏第2条
",jué又jiào,二级,21画,火把。
矍,255,"左栏第3条
",jué,二级,20画,［矍铄］（–shuò）形容老年人精神好。
攫,255,"左栏第4条
",jué,二级,23画,用爪抓取。引：夺取（连：–夺、–取）。
玃,255,"左栏第5条
",jué,三级,23画,古书上指一种较大的猴子。
䦆（钁）,255,"左栏第6条
",jué,无,25画,同“镢”。
蹶,255,"左栏第7条
",juě,二级,19画,［尥蹶子］（liào–zi）骡马等跳起来用后腿向后踢。另见jué。
倔,255,"左栏第8条
",juè,一级,10画,言语直，态度生硬：那老头子真～。另见jué。
军（軍）,255,"左栏第9条
",jūn,一级,6画,❶武装部队：～队|解放～|海～。❷军队的编制单位，是师的上一级。❸泛指有组织的集体：劳动大～。
皲（皸）,255,"左栏第10条
",jūn,二级,11画,［皲裂］皮肤因寒冷或干燥而开裂：手脚～。也作“龟裂”。
均,255,"右栏第1
条
",jūn,一级,7画,❶平，匀（连：–匀、平–）：～分|平～数|势～力敌。❷副词，全，都：老小～安|～已布置就绪。〈古〉又同“韵”（yùn）。
钧（鈞）,255,"右栏第2
条
",jūn,一级,9画,❶古代重量单位，合三十斤：千～一发（比喻极其危险的事态）。❷制陶器所用的转轮：陶～（比喻造就人才）。❸敬辞（对尊长或上级）：～命|～安|～鉴。
筠,255,"右栏第3
条
",jūn,二级,13画,［筠连］地名，在四川省。另见yún。
龟（龜）,255,"右栏第4
条
",jūn,一级,7画,［龟裂］1.土地裂开很多缝子：久旱无雨，田地～。2.同“皲裂”。另见guī；qiū。
君,255,"右栏第5
条
",jūn,一级,7画,封建时代指帝王、诸侯等。敬辞：张～。［君子］古指有地位的人，后又指品行好的人。
莙,255,"右栏第6
条
",jūn,三级,10画,［莙荙菜］（–dá–）甜菜的变种，又叫厚皮菜、牛皮菜，叶大而肥厚，可用作蔬菜。
鲪,255,"右栏第7
条
",jūn,三级,15画,鱼名，身体侧扁而长，口大而斜，尾鳍圆形，生活在海里。
菌,255,"右栏第8
条
",jūn,一级,11画,低等生物名。1.真菌，不开花，没有茎和叶子，不含叶绿素，不能自己制造养料，以寄生方式摄取养分，种类很多。2.细菌，一大类单细胞的微生物，特指能使人生病的病原细菌。另见jùn。
麇,256,"左栏第1条
",jūn,二级,16画,古书里指獐子。另见qún。
俊（①*㑺、①*儁）,256,"左栏第2条
",jùn,一级,9画,❶才智过人的：～杰|～士。❷容貌美丽：那姑娘真～|～俏。
峻,256,"左栏第3条
",jùn,一级,10画,山高而陡：～峭|陡～|崇山～岭。喻：严厉苛刻：严刑～法。
馂（餕）,256,"左栏第4条
",jùn,无,10画,吃后剩下的食物，也指吃别人剩下的食物。
浚,256,"左栏第5条
",jùn,二级,10画,疏通，挖深（连：疏–）：～井|～河。另见xùn。
骏（駿）,256,"左栏第6条
",jùn,一级,10画,好马。
晙,256,"左栏第7条
",jùn,三级,11画,❶早晨。❷明亮。
焌,256,"左栏第8条
",jùn,三级,11画,用火烧。另见qū。
葰,256,"左栏第9条
",jùn,三级,12画,大。另见suǒ。
畯,256,"右栏第1
条
",jùn,三级,12画,指西周管奴隶耕种的官。
竣,256,"右栏第2
条
",jùn,一级,12画,事情完毕：～工|大工告～。
郡,256,"右栏第3
条
",jùn,二级,9画,古代行政区域，秦以前比县小，从秦代起比县大。
捃,256,"右栏第4
条
",jùn,二级,10画,拾取：～摭（zhí）（搜集）。
珺,256,"右栏第5
条
",jùn,三级,11画,一种美玉。
隽（*雋）,256,"右栏第6
条
",jùn,二级,10画,肥肉。［隽永］（言论、文章）意味深长。另见jùn。
菌,256,"右栏第7
条
",jùn,一级,11画,即蕈（xùn）。另见jūn。
䐃,256,"右栏第8
条
",jùn,三级,12画,〈古〉❶肌肉凸起处。❷腹内或肠间的脂肪。
咔,256,"右栏第9
条
",kā,二级,8画,拟声词，形容器物清脆的撞击声或断裂声：～，门锁撞上了。［咔嚓］（–chā）拟声词，形容树枝等折断的声音。另见kǎ。
咖,256,"左栏第1条
",kā,一级,8画,［咖啡］（–fēi）（外）常绿灌木或小乔木，生长在热带，花白色，果实红色，种子可制饮料。也指这种饮料。另见gā。
喀,256,"左栏第2条
",kā,二级,12画,❶拟声词，形容呕吐、咳嗽等的声音。❷同“咔”。
擖,256,"左栏第3条
",kā,无,15画,用刀子刮。
